"EMPLOYEE_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
1852,43,2,17,25,3,0.0,0.0,0.0,8.0,1.0,0.0,0.0
1853,52,1,26,33,3,0.0,0.0,0.0,14.0,1.0,1.0,0.0
1854,48,3,21,38,2,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1855,41,4,17,85,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1856,55,1,29,48,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1857,48,4,22,15,3,77.0,0.0,0.0,6.0,0.0,1.0,0.0
1858,36,1,11,94,1,174.0,0.0,0.0,0.0,0.0,1.0,0.0
1859,29,2,5,120,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
1860,46,1,20,60,3,159.0,0.0,0.0,7.0,0.0,1.0,0.0
1861,34,2,10,145,1,277.0,0.0,0.0,43.3,1.0,0.0,0.0
1862,63,2,37,29,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1863,46,3,19,78,2,0.0,0.0,0.0,26.7,0.0,1.0,0.0
1864,60,4,36,59,2,0.0,0.0,0.0,12.0,0.0,1.0,0.0
1865,59,2,29,80,3,0.0,0.0,0.0,45.0,1.0,0.0,0.0
1866,53,1,27,180,1,0.0,0.0,0.0,10.0,1.0,1.0,0.0
1867,35,3,9,8,2,83.0,0.0,0.0,1.0,0.0,1.0,0.0
1868,66,1,36,23,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
1869,49,2,24,79,3,0.0,0.0,0.0,38.0,0.0,1.0,0.0
1870,45,2,20,78,3,268.0,0.0,0.0,38.0,0.0,0.0,0.0
1871,62,1,38,64,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1872,41,4,15,64,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1873,66,4,40,160,1,237.0,0.0,0.0,38.0,0.0,1.0,1.0
1874,29,1,5,43,3,102.0,0.0,0.0,10.0,0.0,0.0,0.0
1875,68,1,43,32,3,0.0,0.0,0.0,11.0,1.0,0.0,0.0
1876,36,2,10,179,1,76.0,1.0,0.0,0.0,0.0,1.0,0.0
1877,61,1,36,8,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1878,59,1,33,63,1,0.0,1.0,0.0,16.0,0.0,1.0,0.0
1879,56,2,31,40,3,0.0,1.0,0.0,23.0,0.0,1.0,0.0
1880,35,4,10,99,2,155.0,0.0,0.0,22.0,0.0,1.0,0.0
1881,36,2,10,141,2,0.0,0.0,0.0,45.0,0.0,0.0,1.0
1882,29,1,5,159,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
1883,39,2,13,39,1,174.0,0.0,0.0,3.0,0.0,1.0,0.0
1884,63,4,39,99,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1885,31,4,5,18,2,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1886,39,2,13,38,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1887,34,1,9,133,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888,59,2,35,84,1,0.0,0.0,0.0,28.0,1.0,1.0,0.0
1889,60,1,36,60,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1890,53,3,29,178,3,147.0,0.0,0.0,54.0,0.0,1.0,1.0
1891,37,1,13,18,3,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1892,46,1,22,73,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
1893,50,1,24,125,1,0.0,0.0,0.0,73.0,0.0,0.0,0.0
1894,53,1,27,91,2,0.0,0.0,1.0,43.0,1.0,1.0,1.0
1895,55,2,29,74,1,0.0,0.0,0.0,11.0,0.0,1.0,0.0
1896,31,2,5,35,2,0.0,1.0,0.0,3.0,1.0,0.0,0.0
1897,66,1,40,113,1,0.0,0.0,0.0,20.0,1.0,1.0,0.0
1898,35,4,9,52,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1899,31,2,7,191,2,0.0,0.0,0.0,44.0,0.0,1.0,1.0
1900,52,1,26,18,3,93.0,0.0,0.0,3.0,1.0,0.0,0.0
1901,53,2,28,25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1902,44,4,19,50,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0
1903,36,4,11,75,3,0.0,0.0,0.0,7.0,1.0,1.0,0.0
1904,57,2,27,92,3,0.0,1.0,0.0,45.0,1.0,0.0,0.0
1905,58,2,33,33,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
1906,59,3,33,65,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1907,54,3,29,44,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1908,46,2,22,183,1,354.0,0.0,0.0,14.0,0.0,0.0,0.0
1909,45,2,21,175,1,0.0,0.0,0.0,14.0,1.0,1.0,0.0
1910,55,4,29,28,3,0.0,0.0,0.0,15.0,1.0,1.0,0.0
1911,42,4,18,49,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1912,53,4,27,45,1,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1913,44,4,18,64,3,221.0,0.0,0.0,30.0,0.0,1.0,1.0
1914,64,3,39,22,3,90.0,0.0,0.0,1.0,0.0,1.0,0.0
1915,55,1,31,120,1,119.0,0.0,0.0,74.0,1.0,1.0,0.0
1916,34,2,9,175,1,102.0,0.0,0.0,67.0,0.0,1.0,0.0
1917,26,4,1,101,3,256.0,0.0,0.0,23.0,1.0,0.0,0.0
1918,42,1,17,104,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1919,41,4,17,155,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1920,44,1,19,58,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1921,37,4,11,80,2,0.0,0.0,0.0,22.0,0.0,1.0,0.0
1922,58,1,34,45,3,195.0,0.0,0.0,18.0,0.0,0.0,0.0
1923,35,1,10,134,1,164.0,1.0,0.0,46.0,0.0,1.0,0.0
1924,39,4,15,58,3,153.0,1.0,0.0,20.0,0.0,0.0,0.0
1925,48,1,22,20,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1926,40,4,14,25,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
1927,46,1,21,55,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1928,63,1,38,155,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0
1929,60,1,35,30,1,0.0,0.0,0.0,13.0,1.0,1.0,0.0
1930,62,4,38,39,1,0.0,0.0,0.0,4.0,1.0,1.0,0.0
1931,37,4,13,73,3,188.0,0.0,0.0,20.0,0.0,1.0,0.0
1932,59,4,35,41,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1933,56,4,31,34,3,157.0,0.0,0.0,1.0,0.0,1.0,0.0
1934,30,3,6,21,3,119.0,0.0,0.0,9.0,0.0,0.0,0.0
1935,35,4,9,11,1,0.0,1.0,1.0,3.0,1.0,1.0,0.0
1936,62,2,36,154,1,0.0,0.0,0.0,69.0,0.0,0.0,0.0
1937,51,4,21,19,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1938,53,2,27,101,2,0.0,0.0,0.0,24.0,0.0,1.0,0.0
1939,40,1,16,24,1,116.0,0.0,0.0,10.0,1.0,1.0,0.0
1940,56,2,30,131,1,0.0,1.0,0.0,27.0,0.0,0.0,0.0
1941,34,1,10,105,1,0.0,0.0,0.0,40.0,0.0,1.0,0.0
1942,48,1,22,52,2,194.0,0.0,0.0,12.0,0.0,0.0,0.0
1943,58,4,33,21,2,113.0,1.0,0.0,9.0,0.0,0.0,0.0
1944,58,3,32,45,1,198.0,0.0,0.0,14.0,0.0,1.0,0.0
1945,41,1,15,39,1,0.0,0.0,0.0,20.0,0.0,1.0,0.0
1946,51,2,26,192,1,238.0,0.0,0.0,28.0,1.0,0.0,0.0
1947,30,1,6,195,1,0.0,0.0,0.0,43.0,0.0,0.0,0.0
1948,47,3,23,83,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1949,43,3,16,34,2,0.0,1.0,0.0,10.0,0.0,1.0,0.0
1950,60,4,34,49,2,104.0,0.0,0.0,17.0,0.0,1.0,0.0
1951,32,4,2,60,3,244.0,0.0,0.0,40.0,0.0,0.0,0.0
1952,52,4,26,41,1,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1953,36,3,11,72,1,285.0,0.0,0.0,23.0,0.0,0.0,0.0
1954,60,4,36,102,2,115.0,0.0,0.0,30.0,0.0,1.0,1.0
1955,36,3,11,31,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0
1956,47,1,21,73,2,128.0,0.0,0.0,15.0,0.0,1.0,0.0
1957,35,1,10,89,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1958,56,4,30,19,3,121.0,1.0,0.0,7.0,1.0,0.0,0.0
1959,65,4,41,63,2,0.0,0.0,0.0,12.0,0.0,1.0,0.0
1960,35,3,10,104,3,0.0,0.0,0.0,12.0,0.0,1.0,0.0
1961,62,1,36,40,2,128.0,0.0,0.0,8.0,0.0,1.0,0.0
1962,64,2,40,92,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1963,60,2,34,72,2,226.0,0.0,0.0,7.0,0.0,0.0,0.0
1964,52,3,28,44,2,141.0,0.0,0.0,19.0,0.0,0.0,0.0
1965,42,4,17,114,1,0.0,0.0,0.0,35.0,1.0,0.0,1.0
1966,38,4,14,73,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1967,65,4,41,63,2,0.0,1.0,0.0,12.0,1.0,0.0,0.0
1968,45,1,21,69,3,184.0,0.0,1.0,8.0,1.0,1.0,0.0
1969,63,3,38,42,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
1970,51,1,27,88,1,0.0,0.0,0.0,27.0,0.0,1.0,0.0
1971,44,2,19,98,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1972,35,1,9,65,1,227.0,0.0,0.0,30.0,0.0,1.0,1.0
1973,39,2,14,12,2,104.0,1.0,0.0,3.0,0.0,1.0,0.0
1974,30,4,6,122,1,0.0,0.0,0.0,30.0,1.0,0.0,1.0
1976,54,2,30,24,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1977,44,4,20,170,1,318.0,0.0,1.0,42.5,1.0,1.0,1.0
1978,62,4,37,184,2,342.0,0.0,1.0,23.0,1.0,1.0,1.0
1979,47,4,21,25,3,125.0,0.0,0.0,6.0,0.0,0.0,0.0
1980,58,2,32,131,1,0.0,0.0,0.0,27.0,0.0,0.0,0.0
1981,60,2,34,50,3,0.0,0.0,0.0,23.0,1.0,0.0,0.0
1982,53,2,29,21,1,0.0,1.0,0.0,4.0,0.0,1.0,0.0
1983,30,3,4,55,2,0.0,0.0,0.0,11.0,0.0,1.0,0.0
1984,58,1,33,124,2,0.0,0.0,0.0,2.0,0.0,1.0,1.0
1985,50,4,24,58,1,188.0,0.0,0.0,26.0,0.0,0.0,0.0
1986,40,2,14,72,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1987,57,1,32,192,3,0.0,0.0,1.0,70.0,0.0,1.0,1.0
1988,64,3,39,83,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1989,38,1,13,93,1,0.0,1.0,0.0,28.0,0.0,1.0,0.0
1990,57,3,27,38,3,110.0,1.0,0.0,10.0,0.0,1.0,0.0
1991,46,4,21,55,3,164.0,1.0,0.0,19.0,0.0,0.0,0.0
1992,67,3,42,11,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1993,41,2,16,85,1,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1994,51,1,25,124,1,266.0,0.0,0.0,49.0,0.0,1.0,0.0
1995,61,2,37,129,1,0.0,0.0,0.0,60.0,0.0,1.0,0.0
1996,32,1,8,180,1,0.0,0.0,0.0,43.0,0.0,0.0,0.0
1997,41,4,15,74,2,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1998,37,1,7,138,3,86.0,0.0,0.0,70.0,0.0,1.0,1.0
1999,56,2,30,111,3,0.0,0.0,0.0,36.0,1.0,0.0,1.0
2000,55,3,29,83,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
2001,36,4,11,33,1,87.0,0.0,0.0,17.0,0.0,1.0,0.0
2002,56,4,30,21,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2003,37,2,11,35,1,98.0,0.0,0.0,3.0,0.0,1.0,0.0
2004,67,1,42,105,3,0.0,1.0,1.0,8.0,1.0,1.0,0.0
2005,39,1,15,103,2,0.0,0.0,0.0,8.0,1.0,0.0,0.0
2006,59,2,33,75,3,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2007,42,1,18,33,1,104.0,0.0,0.0,7.0,0.0,0.0,0.0
2008,61,4,35,52,2,0.0,1.0,0.0,17.0,0.0,1.0,0.0
2009,48,1,24,89,2,0.0,1.0,1.0,26.0,1.0,1.0,0.0
2010,63,1,37,63,3,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2011,49,4,24,84,2,0.0,1.0,1.0,31.0,0.0,1.0,1.0
2012,62,4,37,44,1,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2013,30,3,4,29,1,0.0,0.0,0.0,10.0,1.0,1.0,0.0
2014,46,1,22,29,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2015,40,2,15,22,2,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2016,32,4,7,53,1,114.0,0.0,0.0,22.0,0.0,1.0,0.0
2017,40,2,15,24,2,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2018,64,1,39,153,1,455.0,0.0,0.0,13.0,0.0,0.0,0.0
2019,29,2,3,31,2,0.0,1.0,0.0,3.0,0.0,1.0,0.0
2020,57,2,31,21,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
2021,32,2,7,180,1,0.0,0.0,0.0,67.0,0.0,0.0,0.0
2022,47,3,21,82,2,0.0,0.0,0.0,7.0,1.0,1.0,0.0
2023,43,4,19,90,1,245.0,1.0,0.0,8.0,0.0,0.0,0.0
2024,54,4,30,154,3,0.0,0.0,0.0,74.0,0.0,0.0,1.0
2025,42,2,18,99,2,0.0,0.0,0.0,18.0,1.0,1.0,0.0
2026,62,1,37,153,2,0.0,1.0,1.0,26.0,1.0,0.0,1.0
2027,32,2,6,93,2,0.0,0.0,0.0,31.0,0.0,1.0,1.0
2029,60,3,35,18,2,104.0,0.0,1.0,13.0,1.0,1.0,0.0
2030,50,1,25,70,1,0.0,0.0,0.0,29.0,0.0,0.0,0.0
2031,66,4,40,100,3,0.0,0.0,0.0,17.0,1.0,0.0,0.0
2032,31,3,7,193,3,0.0,0.0,0.0,63.0,0.0,1.0,1.0
2033,33,1,8,125,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2034,57,2,32,68,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2035,37,1,11,55,1,95.0,0.0,0.0,20.0,0.0,1.0,0.0
2036,59,4,35,152,3,0.0,0.0,0.0,36.0,0.0,0.0,1.0
2037,28,3,4,84,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
2038,42,2,17,13,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2039,60,4,36,33,1,131.0,0.0,0.0,4.0,1.0,0.0,0.0
2040,57,4,33,89,2,90.0,1.0,0.0,10.0,0.0,1.0,0.0
2041,53,1,27,93,1,0.0,0.0,0.0,24.0,0.0,1.0,0.0
2042,36,4,6,68,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2043,48,2,22,85,2,0.0,0.0,0.0,17.0,1.0,0.0,0.0
2044,30,1,5,73,2,0.0,0.0,0.0,8.0,0.0,1.0,0.0
2045,32,4,7,83,2,106.0,0.0,0.0,22.0,0.0,1.0,0.0
2046,63,2,37,158,3,0.0,0.0,0.0,63.0,0.0,1.0,1.0
2047,49,4,19,182,3,0.0,0.0,0.0,60.0,0.0,1.0,1.0
2048,27,2,2,24,3,123.0,0.0,0.0,9.0,1.0,0.0,0.0
2049,61,2,35,102,1,0.0,0.0,0.0,20.0,1.0,1.0,0.0
2050,36,3,12,53,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0
2051,41,2,16,175,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0
2052,32,3,6,28,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
2053,51,4,26,14,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
2054,34,1,8,139,3,106.0,0.0,1.0,40.0,1.0,1.0,1.0
2055,38,3,12,34,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0
2056,39,1,15,64,3,0.0,0.0,0.0,15.0,1.0,0.0,0.0
2057,64,4,39,84,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2058,58,3,33,42,2,0.0,1.0,0.0,5.0,0.0,1.0,0.0
2059,62,1,36,63,1,0.0,0.0,0.0,16.0,0.0,1.0,0.0
2060,38,3,13,100,3,341.0,0.0,0.0,12.0,1.0,1.0,0.0
2061,52,2,26,190,2,0.0,0.0,0.0,42.0,0.0,1.0,1.0
2062,45,1,21,22,1,91.0,0.0,0.0,10.0,0.0,0.0,0.0
2063,64,1,38,20,2,0.0,1.0,0.0,8.0,1.0,0.0,0.0
2064,44,2,19,21,2,0.0,0.0,0.0,14.0,1.0,1.0,0.0
2065,39,4,15,25,2,101.0,0.0,0.0,4.0,0.0,1.0,0.0
2066,35,4,10,20,3,0.0,0.0,0.0,11.0,0.0,1.0,0.0
2067,49,3,24,173,1,0.0,0.0,1.0,2.0,1.0,1.0,1.0
2068,30,2,6,81,1,0.0,0.0,0.0,25.0,1.0,0.0,0.0
2069,38,2,12,139,2,421.0,0.0,0.0,8.0,0.0,1.0,1.0
2070,61,2,36,119,1,0.0,1.0,0.0,39.0,0.0,1.0,0.0
2071,47,4,21,74,3,104.0,0.0,0.0,26.0,0.0,1.0,0.0
2072,35,1,11,42,2,131.0,0.0,0.0,15.0,0.0,0.0,0.0
2073,57,2,31,73,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2074,58,4,32,114,1,0.0,1.0,1.0,52.0,0.0,1.0,1.0
2075,63,2,37,44,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2076,33,2,9,141,1,0.0,0.0,0.0,43.3,0.0,0.0,0.0
2077,52,2,27,14,1,103.0,0.0,0.0,0.0,0.0,1.0,0.0
2078,56,2,30,33,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2079,61,2,35,83,1,249.0,0.0,0.0,20.0,0.0,0.0,0.0
2080,41,4,17,89,1,155.0,0.0,0.0,8.0,0.0,1.0,0.0
2081,63,4,39,39,1,0.0,1.0,0.0,22.0,0.0,1.0,0.0
2082,64,3,40,83,3,0.0,0.0,0.0,20.0,1.0,1.0,0.0
2083,61,2,35,108,1,359.0,0.0,0.0,20.0,0.0,1.0,0.0
2084,60,3,35,21,2,0.0,0.0,0.0,13.0,1.0,1.0,0.0
2085,27,1,2,102,1,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2086,57,1,33,48,3,0.0,0.0,0.0,16.0,1.0,0.0,0.0
2087,59,3,33,32,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
2088,58,1,32,43,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2089,49,4,24,35,2,118.0,0.0,0.0,4.0,0.0,0.0,0.0
2090,31,1,7,184,1,0.0,0.0,0.0,60.0,0.0,1.0,0.0
2091,46,2,22,140,1,132.0,0.0,0.0,76.0,0.0,0.0,0.0
2092,65,3,39,32,2,0.0,0.0,0.0,7.0,1.0,1.0,0.0
2093,45,1,21,149,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
2094,52,4,26,15,3,0.0,0.0,0.0,6.0,1.0,0.0,0.0
2095,44,3,17,71,2,0.0,0.0,0.0,23.3,0.0,0.0,0.0
2096,30,4,4,108,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2097,57,2,31,122,1,0.0,0.0,0.0,5.0,1.0,0.0,0.0
2098,66,3,42,40,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2099,47,2,23,198,1,0.0,0.0,0.0,66.7,1.0,0.0,0.0
2100,49,4,25,79,2,0.0,1.0,0.0,14.0,1.0,0.0,0.0
2101,57,1,32,84,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2102,62,3,38,31,2,0.0,0.0,0.0,4.0,1.0,0.0,0.0
2103,47,4,21,12,3,0.0,0.0,0.0,6.0,1.0,0.0,0.0
2104,59,2,35,88,1,0.0,0.0,0.0,16.0,1.0,1.0,0.0
2105,32,2,6,29,2,131.0,0.0,0.0,3.0,1.0,1.0,0.0
2106,28,1,4,201,1,158.0,0.0,0.0,63.3,0.0,1.0,0.0
2107,45,1,21,20,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0
2108,45,1,21,15,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
2109,52,2,28,155,1,107.0,0.0,0.0,4.0,1.0,0.0,0.0
2110,40,3,14,25,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2111,33,2,9,200,1,565.0,0.0,0.0,65.0,0.0,1.0,0.0
2112,34,1,8,101,2,233.0,0.0,0.0,27.0,0.0,0.0,0.0
2113,41,4,17,19,2,0.0,0.0,0.0,4.0,1.0,1.0,0.0
2114,37,2,13,188,1,0.0,0.0,0.0,65.0,1.0,1.0,0.0
2115,53,1,29,8,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2116,55,2,30,59,3,152.0,0.0,0.0,23.0,0.0,1.0,0.0
2117,27,4,3,72,1,0.0,1.0,1.0,26.0,0.0,1.0,0.0
2118,40,1,16,55,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
2119,47,3,20,24,2,0.0,0.0,0.0,6.7,0.0,1.0,0.0
2120,58,1,33,19,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
2121,60,2,34,71,3,150.0,0.0,0.0,23.0,1.0,1.0,0.0
2122,53,2,27,54,2,0.0,0.0,0.0,15.0,1.0,0.0,0.0
2123,53,1,27,28,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2124,51,4,21,25,3,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2125,42,2,18,51,3,0.0,0.0,0.0,6.0,1.0,0.0,0.0
2126,44,3,20,125,1,0.0,0.0,0.0,24.0,0.0,1.0,1.0
2127,26,2,1,88,2,319.0,0.0,0.0,18.0,1.0,1.0,0.0
2128,41,2,17,125,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
2129,36,4,11,79,3,182.0,0.0,0.0,21.0,0.0,1.0,0.0
2130,61,3,37,31,2,0.0,0.0,0.0,4.0,1.0,1.0,0.0
2131,58,2,32,131,1,394.0,0.0,0.0,27.0,1.0,0.0,0.0
2132,45,1,20,70,2,230.0,1.0,0.0,2.0,0.0,0.0,0.0
2133,62,3,37,38,3,82.0,0.0,0.0,9.0,1.0,1.0,0.0
2134,34,1,8,83,1,0.0,1.0,1.0,25.0,1.0,1.0,0.0
2135,46,1,21,59,1,0.0,1.0,1.0,24.0,0.0,1.0,0.0
2136,46,1,22,121,1,0.0,0.0,0.0,47.0,0.0,0.0,0.0
2137,65,2,39,42,3,137.0,0.0,0.0,7.0,0.0,1.0,0.0
2138,51,4,25,32,1,109.0,0.0,0.0,18.0,0.0,1.0,0.0
2139,29,4,4,29,1,135.0,0.0,0.0,8.0,0.0,1.0,0.0
2140,38,2,13,40,2,0.0,1.0,0.0,11.0,1.0,0.0,0.0
2141,63,3,37,25,3,0.0,0.0,0.0,3.0,1.0,1.0,0.0
2142,30,4,6,21,2,89.0,0.0,0.0,4.0,1.0,0.0,0.0
2143,50,3,24,79,2,151.0,0.0,0.0,7.0,0.0,1.0,0.0
2144,47,2,23,52,3,221.0,0.0,0.0,21.0,0.0,0.0,0.0
2145,61,4,35,61,2,229.0,0.0,0.0,17.0,0.0,0.0,0.0
2146,56,2,32,25,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2147,34,1,9,155,3,0.0,0.0,0.0,74.0,0.0,0.0,1.0
2148,54,2,30,25,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2149,51,4,25,80,1,0.0,0.0,0.0,49.0,0.0,1.0,0.0
2150,29,4,4,55,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
2152,34,1,10,60,1,0.0,0.0,0.0,12.0,1.0,1.0,0.0
2153,41,2,15,54,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2154,32,4,7,44,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2155,42,4,17,33,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2156,53,2,28,45,2,121.0,0.0,0.0,20.0,1.0,0.0,0.0
2157,66,4,36,55,3,89.0,0.0,0.0,16.7,1.0,1.0,0.0
2158,49,1,25,134,1,0.0,0.0,0.0,50.0,1.0,0.0,0.0
2159,46,3,22,44,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2160,27,2,1,149,1,154.0,0.0,0.0,72.0,0.0,0.0,0.0
2161,65,2,39,22,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2162,42,3,15,74,2,0.0,0.0,0.0,23.3,0.0,1.0,0.0
2163,44,4,19,128,1,84.0,0.0,0.0,53.0,0.0,0.0,1.0
2164,61,4,37,62,1,0.0,0.0,0.0,22.0,0.0,0.0,0.0
2165,63,1,38,9,1,94.0,0.0,0.0,1.0,0.0,0.0,0.0
2166,47,2,22,9,3,0.0,0.0,0.0,7.0,0.0,1.0,0.0
2167,37,2,12,15,2,119.0,0.0,0.0,3.0,0.0,0.0,0.0
2168,32,4,6,28,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2169,44,3,19,83,3,0.0,0.0,0.0,5.0,1.0,0.0,0.0
2170,47,1,23,73,3,117.0,0.0,0.0,8.0,0.0,0.0,0.0
2171,51,4,27,42,2,151.0,0.0,0.0,11.0,0.0,1.0,0.0
2172,53,2,28,34,2,114.0,0.0,0.0,7.0,1.0,1.0,0.0
2173,28,3,4,32,2,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2174,35,1,10,68,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
2175,50,1,25,82,1,267.0,0.0,0.0,29.0,0.0,1.0,0.0
2176,53,2,27,19,2,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2177,38,2,12,60,1,181.0,0.0,0.0,28.0,1.0,0.0,0.0
2178,54,1,28,192,1,601.0,0.0,0.0,17.0,0.0,1.0,0.0
2179,55,3,30,119,1,0.0,1.0,1.0,20.0,0.0,0.0,1.0
2180,30,2,4,190,1,0.0,0.0,0.0,45.0,0.0,1.0,0.0
2181,36,1,12,34,2,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2182,33,4,7,44,1,0.0,1.0,1.0,2.0,1.0,1.0,0.0
2183,39,4,14,23,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2184,45,4,21,171,1,567.0,0.0,1.0,7.0,1.0,1.0,1.0
2185,45,1,21,43,3,0.0,1.0,0.0,3.0,1.0,0.0,0.0
2186,49,1,23,139,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2187,47,1,21,118,1,0.0,0.0,1.0,57.0,1.0,1.0,0.0
2188,36,3,10,113,3,0.0,0.0,0.0,8.0,0.0,1.0,1.0
2189,57,3,33,98,3,0.0,0.0,0.0,39.0,0.0,0.0,1.0
2190,50,1,25,70,1,0.0,0.0,0.0,29.0,1.0,0.0,0.0
2191,58,2,33,42,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
